"37951";"CADEIRA FIXA, EM MADEIRA/METAL, s/BRAÇOS";"O E ENCOS- TO EM MADEIRA, SEM BRACOS  PAE  ";" ";"2100.13.02.20";
"37953";"CADEIRA FIXA, EM MADEIRA/METAL, s/BRAÇOS";"O E ENCOS- TO EM MADEIRA, SEM BRACOS  PAE  ";" ";"2100.13.02.20";
"37956";"CADEIRA FIXA, EM MADEIRA/METAL, s/BRAÇOS";"O E ENCOS- TO EM MADEIRA, SEM BRACOS  PAE  ";" ";"2100.13.02.01";
"37958";"CADEIRA FIXA, EM MADEIRA/METAL, s/BRAÇOS";"O E ENCOS- TO EM MADEIRA, SEM BRACOS  PAE  ";" ";"2100.13.03.04";
"42804";"CADEIRA FIXA ESTOFADA, s/BRAÇOS";"s/BRACOS  ";" ";"2100.13.05";
"44307";"MESA";"ACO, TAM- PO EM FORMICA, COM PRATELEIRA DO TECLADO REGULAVE L  LPI ";"";"2100.13.02.20";
"44308";"MESA";"ACO, TAM- PO EM FORMICA, COM PRATELEIRA DO TECLADO REGULAVE L  LPI ";"";"2100.13.02.20";
"44309";"MESA";"ACO, TAM- PO EM FORMICA, COM PRATELEIRA DO TECLADO REGULAVE L  LPI ";"";"2100.13.02.20";
"56358";"MESA";"ACO, TAM- PO EM FORMICA, COM PRATELEIRA DO TECLADO REGULAVE L  SDI ";"";"2100.13.02.04";
"57547";"BALCÃO DE MADEIRA, COM 2 PORTAS DE ABRIR";"R, COM PRA TELEIRAS INTERNAS  TAMPO FORMICA/COM CHAVE/ESTR. METAL/1,00x0,40x0,67 ";" ";"2100.13.03.02";
"58784";"CADEIRA FIXA ESTOFADA, s/BRAÇOS";"s/BRACOS  ";"";"2100.13.07";
"60109";"MESA DE REUNIÃO, EM MADEIRA, RETANGULAR";"ANGULAR  ";" ";"2100.13.03.35";
"61926";"ARMARIO DE MADEIRA, REVESTIDO EM FORMICA";",  COM  02 PORTAS DE CORRER  PORTAS DE VIDRO  ";" ";"2100.13.03.08";
"62128";"ARMARIO DE MADEIRA, COM 3 PORTAS ABRIR";"IR E PRATE LEIRAS INTERNAS REGULAVEIS  C/ 02 PORTAS DE CORRE R E 07 VAOS ABERTOS ";" ";"2100.13.01.05";
"62333";"CADEIRA FIXA, EM MADEIRA, SEM BRAÇOS";"  ";" ";"2100.13.02.01";
"256298";"SWITCH - GERENCIADOR DE REDE";"";"FUNPAR/CURSO DE ESP. EM INFORMATICA - 2008/2157";"2100.13.02.06";
"63362";"ARQUIVO DE AÇO TAMANHO OFICIO, 4 GAVETAS";"VETAS   P/PASTA SUSPENSA, MOD. MAO-4R, 1335 X 460 X 710 MM  ";"MARCA METALSUL";"2100.13.06";
"64039";"MESA EM MADEIRA/DE ESCRITORIO, 3 GAVETAS";"VETAS   COR BEGE, MED. 1,20 X 0,78 X 0,60 M., COM CHAVE  ";" ";"2100.13.03.21";
"65691";"MESA PARA IMPRESSORA";"C/1 GAVETA C/CHAVE, MED. 90 X 75 CM, COR CASCA OVO  ";"MARCA MULTITEL";"2100.13.03.45";
